1.0296,acquired,0.500,0.153,1,-1.00,-1
1.1281,acquired,0.538,0.153,1,-1.00,-1
1.2264,acquired,0.570,0.156,2,-1.00,-1
1.3271,acquired,0.619,0.153,1,-1.00,-1
1.4257,acquired,0.654,0.160,1,-1.00,-1
1.5258,acquired,0.692,0.170,1,-1.00,-1
1.6307,acquired,0.732,0.196,2,-1.00,-1
1.7304,acquired,0.752,0.222,3,-1.00,-1
1.8305,acquired,0.730,0.227,3,-1.00,-1
1.9304,acquired,0.689,0.217,3,-1.00,-1
2.0305,acquired,0.690,0.246,3,-1.00,-1
2.1323,acquired,0.707,0.254,3,-1.00,-1
2.2284,acquired,0.735,0.267,2,-1.00,-1
2.3354,acquired,0.713,0.267,3,-1.00,-1
2.4402,acquired,0.649,0.260,3,-1.00,-1
2.5293,acquired,0.583,0.250,2,-1.00,-1
2.6284,acquired,0.527,0.238,1,-1.00,-1
2.7264,acquired,0.472,0.227,2,-1.00,-1
2.8258,acquired,0.409,0.210,1,-1.00,-1
2.9257,acquired,0.369,0.208,1,-1.00,-1
3.0257,acquired,0.314,0.200,1,-1.00,-1
3.1276,acquired,0.277,0.186,1,-1.00,-1
3.2257,acquired,0.272,0.181,1,-1.00,-1
3.3257,acquired,0.295,0.182,1,-1.00,-1
3.4257,acquired,0.335,0.179,1,-1.00,-1
3.5257,acquired,0.371,0.182,1,-1.00,-1
3.6275,acquired,0.407,0.181,1,-1.00,-1
3.7258,acquired,0.462,0.185,1,-1.00,-1
3.8257,acquired,0.518,0.193,1,-1.00,-1
3.9257,acquired,0.559,0.198,1,-1.00,-1
4.0289,acquired,0.603,0.202,2,-1.00,-1
4.1276,acquired,0.639,0.201,1,-1.00,-1
4.2308,acquired,0.673,0.213,3,-1.00,-1
4.3305,acquired,0.708,0.231,3,-1.00,-1
4.4305,acquired,0.754,0.265,3,-1.00,-1
4.5304,acquired,0.741,0.286,3,-1.00,-1
4.6328,acquired,0.716,0.262,3,-1.00,-1
4.7303,acquired,0.709,0.277,3,-1.00,-1
4.8330,acquired,0.727,0.297,3,-1.00,-1
4.9302,acquired,0.744,0.312,3,-1.00,-1
5.0304,acquired,0.775,0.338,3,-1.00,-1
5.1320,acquired,0.768,0.377,3,-1.00,-1
5.2308,acquired,0.720,0.383,3,-1.00,-1
5.3306,acquired,0.654,0.362,3,-1.00,-1
5.4309,acquired,0.607,0.336,3,-1.00,-1
5.5293,acquired,0.560,0.297,2,-1.00,-1
5.6285,acquired,0.521,0.273,2,-1.00,-1
5.7266,acquired,0.465,0.256,2,-1.00,-1
5.8266,acquired,0.405,0.249,2,-1.00,-1
5.9267,acquired,0.336,0.237,2,-1.00,-1
6.0259,acquired,0.293,0.216,1,-1.00,-1
6.1279,acquired,0.281,0.215,1,-1.00,-1
6.2266,acquired,0.300,0.176,2,-1.00,-1
6.3267,acquired,0.310,0.182,2,-1.00,-1
6.4265,acquired,0.324,0.186,2,-1.00,-1
6.5266,acquired,0.322,0.186,2,-1.00,-1
6.6286,acquired,0.315,0.185,2,-1.00,-1
6.7290,acquired,0.321,0.184,2,-1.00,-1
6.8281,acquired,0.326,0.185,2,-1.00,-1
6.9282,acquired,0.291,0.158,2,-1.00,-1
7.0344,acquired,0.292,0.159,2,-1.00,-1
7.1339,acquired,0.291,0.159,2,-1.00,-1
7.2282,acquired,0.293,0.158,2,-1.00,-1
7.3288,acquired,0.310,0.178,3,-1.00,-1
7.4287,acquired,0.310,0.182,3,-1.00,-1
7.5287,acquired,0.311,0.183,3,-1.00,-1
7.6307,acquired,0.313,0.185,3,-1.00,-1
7.7288,acquired,0.313,0.183,3,-1.00,-1
7.8287,acquired,0.318,0.189,3,-1.00,-1
7.9281,acquired,0.317,0.189,2,-1.00,-1
8.0279,acquired,0.317,0.188,2,-1.00,-1
8.1292,missing,0.317,0.188,1,-1.00,-1
8.2258,acquired,0.616,0.191,1,-1.00,-1
8.3306,acquired,0.600,0.162,3,-1.00,-1
8.4264,acquired,0.598,0.158,2,-1.00,-1
8.5258,acquired,0.605,0.159,1,-1.00,-1
8.6277,acquired,0.613,0.159,1,-1.00,-1
8.7465,acquired,0.626,0.164,1,-1.00,-1
8.8258,acquired,0.630,0.159,1,-1.00,-1
8.9259,acquired,0.636,0.159,1,-1.00,-1
9.0258,acquired,0.642,0.158,1,-1.00,-1
9.1277,acquired,0.650,0.152,1,-1.00,-1
9.2258,acquired,0.667,0.144,1,-1.00,-1
9.3259,acquired,0.681,0.141,1,-1.00,-1
9.4259,acquired,0.699,0.137,1,-1.00,-1
9.5258,acquired,0.723,0.136,1,-1.00,-1
9.6277,acquired,0.733,0.136,1,-1.00,-1
9.7279,acquired,0.773,0.135,2,-1.00,-1
9.8258,acquired,0.785,0.131,1,-1.00,-1
9.9311,acquired,0.758,0.128,2,-1.00,-1
10.0311,acquired,0.739,0.132,3,-1.00,-1
10.1324,acquired,0.721,0.138,3,-1.00,-1
10.2279,acquired,0.705,0.139,2,-1.00,-1
10.3305,acquired,0.677,0.137,3,-1.00,-1
10.4279,acquired,0.659,0.132,2,-1.00,-1
10.5279,acquired,0.646,0.135,2,-1.00,-1
10.6276,acquired,0.633,0.132,1,-1.00,-1
10.7257,acquired,0.621,0.130,1,-1.00,-1
10.8257,acquired,0.598,0.134,1,-1.00,-1
10.9256,acquired,0.587,0.135,1,-1.00,-1
11.0376,acquired,0.571,0.139,1,-1.00,-1
11.1275,acquired,0.561,0.141,1,-1.00,-1
11.2257,acquired,0.554,0.143,1,-1.00,-1
11.3256,acquired,0.552,0.143,1,-1.00,-1
11.4256,acquired,0.536,0.149,1,-1.00,-1
11.5256,acquired,0.555,0.144,1,-1.00,-1
11.6276,acquired,0.581,0.138,1,-1.00,-1
11.7256,acquired,0.614,0.135,1,-1.00,-1
11.8256,acquired,0.637,0.138,1,-1.00,-1
11.9255,acquired,0.654,0.147,1,-1.00,-1
12.0256,acquired,0.671,0.156,1,-1.00,-1
12.1275,acquired,0.680,0.165,1,-1.00,-1
12.2280,acquired,0.699,0.175,2,-1.00,-1
12.3256,acquired,0.715,0.195,1,-1.00,-1
12.4255,acquired,0.716,0.201,1,-1.00,-1
12.5254,acquired,0.702,0.205,1,-1.00,-1
12.6275,acquired,0.699,0.202,1,-1.00,-1
12.7254,acquired,0.688,0.200,1,-1.00,-1
12.8256,acquired,0.674,0.193,1,-1.00,-1
12.9254,acquired,0.668,0.192,1,-1.00,-1
13.0255,acquired,0.662,0.189,1,-1.00,-1
13.1274,acquired,0.655,0.185,1,-1.00,-1
13.2254,acquired,0.649,0.181,1,-1.00,-1
13.3562,acquired,0.643,0.175,1,-1.00,-1
13.4255,acquired,0.633,0.164,1,-1.00,-1
13.5254,acquired,0.621,0.147,1,-1.00,-1
13.6273,acquired,0.614,0.139,1,-1.00,-1
13.7254,acquired,0.584,0.133,1,-1.00,-1
13.8254,acquired,0.551,0.144,1,-1.00,-1
13.9252,acquired,0.520,0.149,1,-1.00,-1
14.0253,acquired,0.489,0.157,1,-1.00,-1
14.1274,acquired,0.470,0.167,1,-1.00,-1
14.2252,acquired,0.445,0.171,1,-1.00,-1
14.3253,acquired,0.411,0.174,1,-1.00,-1
14.4253,acquired,0.381,0.166,1,-1.00,-1
14.5251,acquired,0.339,0.152,1,-1.00,-1
14.6273,acquired,0.326,0.143,1,-1.00,-1
14.7252,acquired,0.348,0.144,1,-1.00,-1
14.8253,acquired,0.360,0.144,1,-1.00,-1
14.9253,acquired,0.365,0.142,1,-1.00,-1
15.0252,acquired,0.371,0.143,1,-1.00,-1
15.1278,acquired,0.394,0.144,2,-1.00,-1
15.2255,acquired,0.386,0.148,1,-1.00,-1
15.3254,acquired,0.389,0.147,1,-1.00,-1
15.4253,acquired,0.400,0.146,1,-1.00,-1
15.5253,acquired,0.403,0.148,1,-1.00,-1
15.6271,acquired,0.406,0.146,1,-1.00,-1
15.7255,acquired,0.408,0.147,1,-1.00,-1
15.8446,acquired,0.413,0.145,1,-1.00,-1
15.9252,acquired,0.414,0.143,1,-1.00,-1
16.0252,acquired,0.416,0.145,1,-1.00,-1
16.1271,acquired,0.419,0.147,1,-1.00,-1
16.2254,acquired,0.417,0.147,1,-1.00,-1
16.3253,acquired,0.422,0.149,1,-1.00,-1
16.4252,acquired,0.422,0.150,1,-1.00,-1
16.5252,acquired,0.423,0.147,1,-1.00,-1
16.6271,acquired,0.423,0.146,1,-1.00,-1
16.7253,acquired,0.423,0.148,1,-1.00,-1
16.8254,acquired,0.423,0.150,1,-1.00,-1
16.9251,acquired,0.428,0.155,1,-1.00,-1
17.0250,acquired,0.429,0.158,1,-1.00,-1
17.1271,acquired,0.430,0.161,1,-1.00,-1
17.2254,acquired,0.433,0.167,1,-1.00,-1
17.3251,acquired,0.438,0.169,1,-1.00,-1
17.4251,acquired,0.440,0.165,1,-1.00,-1
17.5250,acquired,0.445,0.162,1,-1.00,-1
17.6270,acquired,0.448,0.159,1,-1.00,-1
17.7253,acquired,0.454,0.159,1,-1.00,-1
17.8250,acquired,0.452,0.159,1,-1.00,-1
17.9251,acquired,0.456,0.165,1,-1.00,-1
18.0250,acquired,0.458,0.166,1,-1.00,-1
18.1279,acquired,0.459,0.168,1,-1.00,-1
18.2252,acquired,0.461,0.167,1,-1.00,-1
18.3252,acquired,0.461,0.165,1,-1.00,-1
18.4250,acquired,0.465,0.160,1,-1.00,-1
18.5250,acquired,0.472,0.156,1,-1.00,-1
18.6270,acquired,0.474,0.156,1,-1.00,-1
18.7253,acquired,0.476,0.155,1,-1.00,-1
18.8363,acquired,0.478,0.153,1,-1.00,-1
18.9250,acquired,0.482,0.152,1,-1.00,-1
19.0250,acquired,0.482,0.151,1,-1.00,-1
19.1269,acquired,0.482,0.151,1,-1.00,-1
19.2252,acquired,0.484,0.152,1,-1.00,-1
19.3251,acquired,0.481,0.150,1,-1.00,-1
19.4250,acquired,0.487,0.150,1,-1.00,-1
19.5250,acquired,0.491,0.152,1,-1.00,-1
19.6268,acquired,0.489,0.155,1,-1.00,-1
19.7252,acquired,0.492,0.157,1,-1.00,-1
19.8249,acquired,0.491,0.158,1,-1.00,-1
19.9250,acquired,0.497,0.159,1,-1.00,-1
20.0281,acquired,0.497,0.162,1,-1.00,-1
20.1269,acquired,0.500,0.154,1,-1.00,-1
20.2252,acquired,0.507,0.139,1,-1.00,-1
20.3250,acquired,0.514,0.136,1,-1.00,-1
20.4250,acquired,0.522,0.135,1,-1.00,-1
20.5250,acquired,0.529,0.135,1,-1.00,-1
20.6269,acquired,0.536,0.134,1,-1.00,-1
20.7252,acquired,0.543,0.133,1,-1.00,-1
20.8419,acquired,0.549,0.136,1,-1.00,-1
20.9272,acquired,0.553,0.140,1,-1.00,-1
21.0249,acquired,0.556,0.145,1,-1.00,-1
21.1268,acquired,0.560,0.149,1,-1.00,-1
21.2251,acquired,0.560,0.154,1,-1.00,-1
21.3250,acquired,0.562,0.158,1,-1.00,-1
21.4249,acquired,0.559,0.163,1,-1.00,-1
21.5249,acquired,0.566,0.167,1,-1.00,-1
21.6268,acquired,0.623,0.145,1,-1.00,-1
21.7252,acquired,0.642,0.155,1,-1.00,-1
21.8249,acquired,0.627,0.146,1,-1.00,-1
21.9250,acquired,0.614,0.141,1,-1.00,-1
22.0248,acquired,0.606,0.137,1,-1.00,-1
22.1267,acquired,0.594,0.136,1,-1.00,-1
22.2252,acquired,0.590,0.135,1,-1.00,-1
22.3250,acquired,0.589,0.135,1,-1.00,-1
22.4249,acquired,0.587,0.135,1,-1.00,-1
22.5248,acquired,0.586,0.137,1,-1.00,-1
22.6268,acquired,0.584,0.138,1,-1.00,-1
22.7251,acquired,0.584,0.138,1,-1.00,-1
22.8248,acquired,0.581,0.140,1,-1.00,-1
22.9248,acquired,0.576,0.141,1,-1.00,-1
23.0248,acquired,0.577,0.143,1,-1.00,-1
23.1266,acquired,0.574,0.143,1,-1.00,-1
23.2304,acquired,0.572,0.144,1,-1.00,-1
23.3284,acquired,0.569,0.144,1,-1.00,-1
23.4309,acquired,0.569,0.144,1,-1.00,-1
23.5305,acquired,0.569,0.143,1,-1.00,-1
23.6266,acquired,0.566,0.141,1,-1.00,-1
23.7249,acquired,0.566,0.141,1,-1.00,-1
23.8247,acquired,0.561,0.138,1,-1.00,-1
23.9247,acquired,0.563,0.141,1,-1.00,-1
24.0247,acquired,0.559,0.144,1,-1.00,-1
24.1265,acquired,0.561,0.145,1,-1.00,-1
24.2248,acquired,0.560,0.146,1,-1.00,-1
24.3247,acquired,0.560,0.148,1,-1.00,-1
24.4246,acquired,0.561,0.148,1,-1.00,-1
24.5247,acquired,0.563,0.148,1,-1.00,-1
24.6266,acquired,0.563,0.149,1,-1.00,-1
24.7248,acquired,0.563,0.152,1,-1.00,-1
24.8244,acquired,0.561,0.156,1,-1.00,-1
24.9245,acquired,0.563,0.155,1,-1.00,-1
25.0248,acquired,0.562,0.155,1,-1.00,-1
25.1265,acquired,0.563,0.155,1,-1.00,-1
25.2254,acquired,0.559,0.160,2,-1.00,-1
25.3250,acquired,0.560,0.162,2,-1.00,-1
25.4251,acquired,0.563,0.164,2,-1.00,-1
25.5250,acquired,0.564,0.165,2,-1.00,-1
25.6264,acquired,0.569,0.166,1,-1.00,-1
25.7252,acquired,0.567,0.167,2,-1.00,-1
25.8244,acquired,0.569,0.170,1,-1.00,-1
25.9245,acquired,0.568,0.170,1,-1.00,-1
26.0245,acquired,0.570,0.170,1,-1.00,-1
26.1314,acquired,0.572,0.172,1,-1.00,-1
26.2246,acquired,0.571,0.175,1,-1.00,-1
26.3243,acquired,0.572,0.177,1,-1.00,-1
26.4243,acquired,0.570,0.180,1,-1.00,-1
26.5243,acquired,0.572,0.183,1,-1.00,-1
26.6263,acquired,0.571,0.184,1,-1.00,-1
26.7245,acquired,0.575,0.186,1,-1.00,-1
26.8243,acquired,0.573,0.186,1,-1.00,-1
26.9280,acquired,0.578,0.188,1,-1.00,-1
27.0243,acquired,0.576,0.188,1,-1.00,-1
27.1262,acquired,0.580,0.191,1,-1.00,-1
27.2244,acquired,0.581,0.188,1,-1.00,-1
27.3244,acquired,0.581,0.187,1,-1.00,-1
27.4243,acquired,0.578,0.192,1,-1.00,-1
27.5242,acquired,0.577,0.186,1,-1.00,-1
27.6262,acquired,0.576,0.184,1,-1.00,-1
27.7244,acquired,0.580,0.183,1,-1.00,-1
27.8241,acquired,0.579,0.179,1,-1.00,-1
27.9242,acquired,0.582,0.180,1,-1.00,-1
28.0241,acquired,0.582,0.180,1,-1.00,-1
28.1262,acquired,0.585,0.178,1,-1.00,-1
28.2244,acquired,0.589,0.178,1,-1.00,-1
28.3243,acquired,0.586,0.177,1,-1.00,-1
28.4241,acquired,0.589,0.179,1,-1.00,-1
28.5241,acquired,0.589,0.179,1,-1.00,-1
28.6262,acquired,0.590,0.176,1,-1.00,-1
28.7243,acquired,0.595,0.171,1,-1.00,-1
28.8240,acquired,0.597,0.167,1,-1.00,-1
28.9257,acquired,0.600,0.162,1,-1.00,-1
29.0241,acquired,0.601,0.160,1,-1.00,-1
29.1261,acquired,0.605,0.157,1,-1.00,-1
29.2254,acquired,0.606,0.154,1,-1.00,-1
29.3242,acquired,0.609,0.154,1,-1.00,-1
29.4242,acquired,0.608,0.151,1,-1.00,-1
29.5241,acquired,0.611,0.154,1,-1.00,-1
29.6261,acquired,0.610,0.153,1,-1.00,-1
29.7243,acquired,0.609,0.153,1,-1.00,-1
29.8241,acquired,0.611,0.155,1,-1.00,-1
29.9242,acquired,0.611,0.154,1,-1.00,-1
30.0245,acquired,0.619,0.154,1,-1.00,-1
30.1262,acquired,0.621,0.154,1,-1.00,-1
30.2242,acquired,0.631,0.151,1,-1.00,-1
30.3242,acquired,0.632,0.150,1,-1.00,-1
30.4242,acquired,0.642,0.130,1,-1.00,-1
30.5242,acquired,0.640,0.130,1,-1.00,-1
30.6260,acquired,0.630,0.133,1,-1.00,-1
30.7244,acquired,0.621,0.135,1,-1.00,-1
30.8242,acquired,0.617,0.134,1,-1.00,-1
30.9242,acquired,0.600,0.131,1,-1.00,-1
31.0241,acquired,0.594,0.131,1,-1.00,-1
31.1261,acquired,0.589,0.133,1,-1.00,-1
31.2243,acquired,0.577,0.130,1,-1.00,-1
31.3245,acquired,0.574,0.140,1,-1.00,-1
31.4240,acquired,0.568,0.140,1,-1.00,-1
31.5240,acquired,0.557,0.147,1,-1.00,-1
31.6262,acquired,0.570,0.149,1,-1.00,-1
31.7249,acquired,0.575,0.144,2,-1.00,-1
