1.0299,acquired,0.456,0.534,1,-1.00,-1
1.1286,acquired,0.445,0.532,1,-1.00,-1
1.2277,acquired,0.436,0.527,1,-1.00,-1
1.3262,acquired,0.427,0.523,1,-1.00,-1
1.4263,acquired,0.421,0.517,1,-1.00,-1
1.5263,acquired,0.412,0.513,1,-1.00,-1
1.6604,acquired,0.407,0.506,1,-1.00,-1
1.7262,acquired,0.398,0.503,1,-1.00,-1
1.8255,acquired,0.385,0.508,1,-1.00,-1
1.9256,acquired,0.380,0.508,1,-1.00,-1
2.0256,acquired,0.369,0.511,1,-1.00,-1
2.1275,acquired,0.369,0.517,1,-1.00,-1
2.2257,acquired,0.371,0.521,1,-1.00,-1
2.3256,acquired,0.374,0.523,1,-1.00,-1
2.4256,acquired,0.385,0.528,1,-1.00,-1
2.5255,acquired,0.403,0.532,1,-1.00,-1
2.6274,acquired,0.422,0.536,1,-1.00,-1
2.7256,acquired,0.442,0.537,1,-1.00,-1
2.8255,acquired,0.463,0.537,1,-1.00,-1
2.9255,acquired,0.479,0.534,1,-1.00,-1
3.0255,acquired,0.500,0.530,1,-1.00,-1
3.1274,acquired,0.511,0.526,1,-1.00,-1
3.2256,acquired,0.519,0.521,1,-1.00,-1
3.3254,acquired,0.538,0.515,1,-1.00,-1
3.4254,acquired,0.547,0.511,1,-1.00,-1
3.5254,acquired,0.553,0.507,1,-1.00,-1
3.6287,acquired,0.576,0.500,1,-1.00,-1
3.7256,acquired,0.594,0.495,1,-1.00,-1
3.8259,acquired,0.617,0.487,1,-1.00,-1
3.9262,acquired,0.635,0.479,1,-1.00,-1
4.0258,acquired,0.652,0.469,1,-1.00,-1
4.1279,acquired,0.665,0.461,1,-1.00,-1
4.2267,acquired,0.684,0.449,1,-1.00,-1
4.3259,acquired,0.696,0.438,1,-1.00,-1
4.4261,acquired,0.710,0.425,1,-1.00,-1
4.5259,acquired,0.724,0.411,1,-1.00,-1
4.6277,acquired,0.743,0.391,1,-1.00,-1
4.7259,acquired,0.755,0.384,1,-1.00,-1
4.8259,acquired,0.765,0.373,1,-1.00,-1
4.9261,acquired,0.769,0.363,1,-1.00,-1
5.0258,acquired,0.765,0.346,1,-1.00,-1
5.1278,acquired,0.751,0.338,1,-1.00,-1
5.2260,acquired,0.732,0.335,1,-1.00,-1
5.3258,acquired,0.708,0.332,1,-1.00,-1
5.4261,acquired,0.682,0.335,1,-1.00,-1
5.5258,acquired,0.654,0.339,1,-1.00,-1
5.6576,acquired,0.632,0.344,1,-1.00,-1
5.7258,acquired,0.611,0.348,1,-1.00,-1
5.8260,acquired,0.594,0.351,1,-1.00,-1
5.9261,acquired,0.580,0.352,1,-1.00,-1
6.0258,acquired,0.564,0.353,1,-1.00,-1
6.1278,acquired,0.549,0.354,1,-1.00,-1
6.2258,acquired,0.534,0.356,1,-1.00,-1
6.3258,acquired,0.519,0.355,1,-1.00,-1
6.4261,acquired,0.504,0.352,1,-1.00,-1
6.5257,acquired,0.490,0.348,1,-1.00,-1
6.6278,acquired,0.477,0.346,1,-1.00,-1
6.7258,acquired,0.466,0.341,1,-1.00,-1
6.8259,acquired,0.453,0.339,1,-1.00,-1
6.9261,acquired,0.438,0.339,1,-1.00,-1
7.0258,acquired,0.421,0.339,1,-1.00,-1
7.1277,acquired,0.410,0.337,1,-1.00,-1
7.2258,acquired,0.397,0.335,1,-1.00,-1
7.3257,acquired,0.382,0.331,1,-1.00,-1
7.4270,acquired,0.366,0.332,1,-1.00,-1
7.5258,acquired,0.349,0.335,1,-1.00,-1
7.6605,acquired,0.336,0.340,1,-1.00,-1
7.7258,acquired,0.319,0.348,1,-1.00,-1
7.8259,acquired,0.311,0.354,1,-1.00,-1
7.9261,acquired,0.299,0.361,1,-1.00,-1
8.0257,acquired,0.285,0.367,1,-1.00,-1
8.1277,acquired,0.276,0.370,1,-1.00,-1
8.2258,acquired,0.262,0.373,1,-1.00,-1
8.3257,acquired,0.245,0.400,1,-1.00,-1
8.4260,acquired,0.233,0.433,1,-1.00,-1
8.5257,acquired,0.240,0.477,1,-1.00,-1
8.6277,acquired,0.248,0.489,1,-1.00,-1
8.7257,acquired,0.262,0.502,1,-1.00,-1
8.8259,acquired,0.281,0.518,1,-1.00,-1
8.9261,acquired,0.297,0.528,1,-1.00,-1
9.0258,acquired,0.323,0.544,1,-1.00,-1
9.1276,acquired,0.345,0.558,1,-1.00,-1
9.2259,acquired,0.365,0.572,1,-1.00,-1
