1.0329,acquired,0.876,0.094,4,-1.00,-1
1.1275,acquired,0.876,0.094,1,-1.00,-1
1.2311,acquired,0.876,0.094,1,-1.00,-1
1.3269,acquired,0.876,0.094,1,-1.00,-1
1.4422,acquired,0.876,0.094,1,-1.00,-1
1.5271,acquired,0.876,0.094,1,-1.00,-1
1.6269,acquired,0.876,0.094,1,-1.00,-1
1.7288,acquired,0.876,0.094,1,-1.00,-1
1.8273,acquired,0.876,0.094,1,-1.00,-1
1.9274,acquired,0.876,0.094,1,-1.00,-1
2.0633,acquired,0.876,0.095,1,-1.00,-1
2.1275,acquired,0.876,0.094,1,-1.00,-1
2.2293,acquired,0.876,0.094,1,-1.00,-1
2.3273,acquired,0.876,0.094,1,-1.00,-1
2.4273,acquired,0.876,0.094,1,-1.00,-1
2.5274,acquired,0.876,0.094,1,-1.00,-1
2.6272,acquired,0.876,0.094,1,-1.00,-1
2.7292,acquired,0.876,0.094,1,-1.00,-1
2.8273,acquired,0.876,0.094,1,-1.00,-1
2.9273,acquired,0.876,0.094,1,-1.00,-1
3.0273,acquired,0.876,0.094,1,-1.00,-1
3.1273,acquired,0.876,0.094,1,-1.00,-1
3.2293,acquired,0.876,0.094,1,-1.00,-1
3.3272,acquired,0.876,0.094,1,-1.00,-1
3.4273,acquired,0.876,0.094,1,-1.00,-1
3.5272,acquired,0.876,0.094,1,-1.00,-1
3.6273,acquired,0.876,0.094,1,-1.00,-1
3.7292,acquired,0.876,0.094,1,-1.00,-1
3.8272,acquired,0.876,0.094,1,-1.00,-1
3.9272,acquired,0.876,0.095,1,-1.00,-1
4.0594,acquired,0.876,0.094,1,-1.00,-1
4.1271,acquired,0.876,0.094,1,-1.00,-1
4.2291,acquired,0.876,0.094,1,-1.00,-1
4.3271,acquired,0.876,0.094,1,-1.00,-1
4.4271,acquired,0.876,0.094,1,-1.00,-1
4.5271,acquired,0.876,0.094,1,-1.00,-1
4.6272,acquired,0.876,0.094,1,-1.00,-1
4.7290,acquired,0.876,0.094,1,-1.00,-1
4.8271,acquired,0.876,0.094,1,-1.00,-1
4.9271,acquired,0.876,0.094,1,-1.00,-1
5.0272,acquired,0.876,0.094,1,-1.00,-1
5.1270,acquired,0.876,0.094,1,-1.00,-1
5.2291,acquired,0.876,0.094,1,-1.00,-1
5.3272,acquired,0.876,0.094,1,-1.00,-1
5.4271,acquired,0.874,0.093,1,-1.00,-1
5.5272,acquired,0.876,0.094,1,-1.00,-1
5.6271,acquired,0.876,0.094,1,-1.00,-1
5.7290,acquired,0.876,0.094,1,-1.00,-1
5.8271,acquired,0.876,0.094,1,-1.00,-1
5.9271,acquired,0.876,0.094,1,-1.00,-1
6.0653,acquired,0.876,0.095,1,-1.00,-1
6.1281,acquired,0.876,0.094,1,-1.00,-1
6.2291,acquired,0.876,0.094,1,-1.00,-1
6.3271,acquired,0.876,0.094,1,-1.00,-1
6.4271,acquired,0.876,0.094,1,-1.00,-1
6.5271,acquired,0.876,0.094,1,-1.00,-1
6.6280,acquired,0.876,0.094,1,-1.00,-1
6.7291,acquired,0.876,0.094,1,-1.00,-1
6.8272,acquired,0.876,0.094,1,-1.00,-1
6.9271,acquired,0.876,0.094,1,-1.00,-1
7.0271,acquired,0.876,0.094,1,-1.00,-1
7.1271,acquired,0.876,0.094,1,-1.00,-1
7.2291,acquired,0.876,0.094,1,-1.00,-1
7.3272,acquired,0.876,0.094,1,-1.00,-1
7.4270,acquired,0.876,0.094,1,-1.00,-1
7.5271,acquired,0.876,0.094,1,-1.00,-1
7.6270,acquired,0.876,0.094,1,-1.00,-1
7.7290,acquired,0.876,0.094,1,-1.00,-1
7.8271,acquired,0.876,0.094,1,-1.00,-1
7.9270,acquired,0.876,0.094,1,-1.00,-1
8.0550,acquired,0.876,0.094,1,-1.00,-1
8.1270,acquired,0.876,0.094,1,-1.00,-1
8.2289,acquired,0.876,0.095,1,-1.00,-1
8.3270,acquired,0.876,0.094,1,-1.00,-1
8.4269,acquired,0.876,0.094,1,-1.00,-1
8.5270,acquired,0.876,0.094,1,-1.00,-1
8.6269,acquired,0.876,0.094,1,-1.00,-1
8.7290,acquired,0.876,0.094,1,-1.00,-1
8.8270,acquired,0.876,0.094,1,-1.00,-1
8.9269,acquired,0.876,0.094,1,-1.00,-1
9.0269,acquired,0.876,0.094,1,-1.00,-1
9.1269,acquired,0.876,0.094,1,-1.00,-1
9.2288,acquired,0.876,0.095,1,-1.00,-1
9.3269,acquired,0.876,0.095,1,-1.00,-1
9.4269,acquired,0.876,0.094,1,-1.00,-1
9.5269,acquired,0.876,0.094,1,-1.00,-1
9.6270,acquired,0.876,0.094,1,-1.00,-1
9.7289,acquired,0.876,0.094,1,-1.00,-1
9.8269,acquired,0.876,0.094,1,-1.00,-1
9.9269,acquired,0.876,0.094,1,-1.00,-1
10.0642,acquired,0.876,0.094,1,-1.00,-1
10.1272,acquired,0.876,0.094,1,-1.00,-1
10.2289,acquired,0.876,0.094,1,-1.00,-1
10.3269,acquired,0.876,0.094,1,-1.00,-1
10.4269,acquired,0.876,0.094,1,-1.00,-1
10.5269,acquired,0.876,0.094,1,-1.00,-1
10.6269,acquired,0.876,0.094,1,-1.00,-1
10.7288,acquired,0.876,0.094,1,-1.00,-1
10.8269,acquired,0.876,0.094,1,-1.00,-1
10.9269,acquired,0.876,0.094,1,-1.00,-1
11.0268,acquired,0.876,0.094,1,-1.00,-1
11.1271,acquired,0.876,0.094,1,-1.00,-1
11.2288,acquired,0.876,0.094,1,-1.00,-1
11.3268,acquired,0.876,0.094,1,-1.00,-1
11.4266,acquired,0.876,0.094,1,-1.00,-1
11.5267,acquired,0.876,0.094,1,-1.00,-1
11.6267,acquired,0.876,0.094,1,-1.00,-1
11.7287,acquired,0.876,0.094,1,-1.00,-1
11.8267,acquired,0.876,0.094,1,-1.00,-1
11.9267,acquired,0.876,0.095,1,-1.00,-1
12.0642,acquired,0.876,0.094,1,-1.00,-1
12.1266,acquired,0.876,0.094,1,-1.00,-1
12.2285,acquired,0.876,0.094,1,-1.00,-1
12.3266,acquired,0.876,0.094,1,-1.00,-1
12.4266,acquired,0.876,0.094,1,-1.00,-1
12.5266,acquired,0.876,0.094,1,-1.00,-1
12.6265,acquired,0.876,0.094,1,-1.00,-1
12.7285,acquired,0.876,0.094,1,-1.00,-1
12.8266,acquired,0.876,0.094,1,-1.00,-1
12.9266,acquired,0.876,0.094,1,-1.00,-1
13.0265,acquired,0.876,0.095,1,-1.00,-1
13.1266,acquired,0.876,0.094,1,-1.00,-1
13.2285,acquired,0.876,0.094,1,-1.00,-1
13.3266,acquired,0.876,0.094,1,-1.00,-1
13.4265,acquired,0.876,0.094,1,-1.00,-1
13.5265,acquired,0.876,0.094,1,-1.00,-1
13.6266,acquired,0.876,0.094,1,-1.00,-1
13.7285,acquired,0.876,0.094,1,-1.00,-1
13.8265,acquired,0.876,0.094,1,-1.00,-1
13.9266,acquired,0.876,0.094,1,-1.00,-1
14.0636,acquired,0.876,0.094,1,-1.00,-1
14.1268,acquired,0.876,0.094,1,-1.00,-1
14.2284,acquired,0.876,0.094,1,-1.00,-1
14.3265,acquired,0.876,0.094,1,-1.00,-1
14.4264,acquired,0.876,0.094,1,-1.00,-1
14.5265,acquired,0.876,0.094,1,-1.00,-1
14.6265,acquired,0.876,0.094,1,-1.00,-1
14.7284,acquired,0.876,0.094,1,-1.00,-1
14.8265,acquired,0.876,0.094,1,-1.00,-1
