1.0301,acquired,0.831,0.311,3,-1.00,-1
1.1324,acquired,0.838,0.331,2,-1.00,-1
1.2313,acquired,0.818,0.322,2,-1.00,-1
1.3297,acquired,0.770,0.308,2,-1.00,-1
1.4265,acquired,0.730,0.297,2,-1.00,-1
1.5266,acquired,0.702,0.288,2,-1.00,-1
1.6265,acquired,0.673,0.276,2,-1.00,-1
1.7285,acquired,0.656,0.268,2,-1.00,-1
1.8266,acquired,0.639,0.258,2,-1.00,-1
1.9267,acquired,0.625,0.250,2,-1.00,-1
2.0260,acquired,0.607,0.235,1,-1.00,-1
2.1263,acquired,0.600,0.231,1,-1.00,-1
2.2280,acquired,0.590,0.222,1,-1.00,-1
2.3261,acquired,0.582,0.217,1,-1.00,-1
2.4260,acquired,0.574,0.210,1,-1.00,-1
2.5260,acquired,0.568,0.206,1,-1.00,-1
2.6266,acquired,0.561,0.199,1,-1.00,-1
2.7280,acquired,0.526,0.194,1,-1.00,-1
2.8260,acquired,0.500,0.194,1,-1.00,-1
2.9260,acquired,0.472,0.191,1,-1.00,-1
3.0265,acquired,0.448,0.190,2,-1.00,-1
3.1263,acquired,0.434,0.189,1,-1.00,-1
3.2280,acquired,0.419,0.189,1,-1.00,-1
3.3262,acquired,0.404,0.192,1,-1.00,-1
3.4265,acquired,0.392,0.195,2,-1.00,-1
3.5260,acquired,0.308,0.156,1,-1.00,-1
3.6261,acquired,0.260,0.148,1,-1.00,-1
3.7279,acquired,0.217,0.167,1,-1.00,-1
3.8260,acquired,0.185,0.179,1,-1.00,-1
3.9263,acquired,0.157,0.189,1,-1.00,-1
4.0286,acquired,0.127,0.196,2,-1.00,-1
4.1264,acquired,0.119,0.205,1,-1.00,-1
4.2280,acquired,0.145,0.210,1,-1.00,-1
4.3261,acquired,0.188,0.205,1,-1.00,-1
4.4261,acquired,0.213,0.202,1,-1.00,-1
4.5262,acquired,0.239,0.205,1,-1.00,-1
4.6265,acquired,0.257,0.203,1,-1.00,-1
4.7283,acquired,0.275,0.203,1,-1.00,-1
4.8259,acquired,0.352,0.198,1,-1.00,-1
4.9262,acquired,0.390,0.232,1,-1.00,-1
5.0260,acquired,0.431,0.255,1,-1.00,-1
