1.0331,acquired,0.676,0.149,1,-1.00,-1
1.1280,acquired,0.660,0.119,1,-1.00,-1
1.2278,acquired,0.676,0.149,1,-1.00,-1
1.3275,acquired,0.660,0.120,1,-1.00,-1
1.4272,acquired,0.646,0.121,1,-1.00,-1
1.5258,acquired,0.676,0.149,1,-1.00,-1
1.6274,acquired,0.660,0.120,1,-1.00,-1
1.7290,acquired,0.646,0.120,1,-1.00,-1
1.8273,acquired,0.635,0.122,1,-1.00,-1
1.9270,acquired,0.628,0.123,1,-1.00,-1
2.0258,acquired,0.669,0.146,1,-1.00,-1
2.1274,acquired,0.652,0.119,1,-1.00,-1
2.2289,acquired,0.637,0.121,1,-1.00,-1
2.3256,acquired,0.617,0.083,1,-1.00,-1
2.4256,acquired,0.615,0.083,1,-1.00,-1
2.5263,acquired,0.622,0.083,2,-1.00,-1
2.6256,acquired,0.647,0.101,1,-1.00,-1
2.7276,acquired,0.670,0.119,1,-1.00,-1
2.8262,acquired,0.667,0.112,2,-1.00,-1
2.9263,acquired,0.675,0.127,2,-1.00,-1
3.0273,acquired,0.675,0.125,2,-1.00,-1
3.1263,acquired,0.680,0.125,2,-1.00,-1
3.2281,acquired,0.678,0.124,2,-1.00,-1
3.3262,acquired,0.687,0.132,2,-1.00,-1
3.4257,acquired,0.624,0.104,1,-1.00,-1
3.5257,acquired,0.616,0.101,1,-1.00,-1
3.6256,acquired,0.608,0.103,1,-1.00,-1
3.7279,acquired,0.599,0.110,1,-1.00,-1
3.8260,acquired,0.604,0.118,1,-1.00,-1
3.9266,acquired,0.565,0.136,2,-1.00,-1
4.0265,acquired,0.557,0.142,2,-1.00,-1
4.1266,acquired,0.554,0.143,2,-1.00,-1
4.2285,acquired,0.550,0.148,2,-1.00,-1
4.3265,acquired,0.538,0.155,2,-1.00,-1
4.4265,acquired,0.518,0.167,2,-1.00,-1
4.5265,acquired,0.500,0.176,2,-1.00,-1
4.6266,acquired,0.483,0.185,2,-1.00,-1
4.7296,acquired,0.460,0.197,2,-1.00,-1
4.8266,acquired,0.443,0.218,2,-1.00,-1
4.9296,acquired,0.422,0.233,2,-1.00,-1
5.0675,acquired,0.399,0.248,2,-1.00,-1
5.1297,acquired,0.382,0.255,2,-1.00,-1
5.2311,acquired,0.367,0.258,2,-1.00,-1
5.3285,acquired,0.358,0.258,2,-1.00,-1
5.4283,acquired,0.340,0.260,2,-1.00,-1
5.5284,acquired,0.319,0.268,2,-1.00,-1
5.6283,acquired,0.302,0.269,2,-1.00,-1
5.7303,acquired,0.287,0.270,2,-1.00,-1
5.8284,acquired,0.280,0.274,2,-1.00,-1
5.9284,acquired,0.276,0.274,2,-1.00,-1
6.0283,acquired,0.268,0.275,2,-1.00,-1
6.1284,acquired,0.258,0.269,2,-1.00,-1
6.2302,acquired,0.277,0.275,2,-1.00,-1
6.3284,acquired,0.300,0.280,2,-1.00,-1
6.4283,acquired,0.317,0.282,2,-1.00,-1
6.5283,acquired,0.340,0.280,2,-1.00,-1
6.6283,acquired,0.354,0.278,2,-1.00,-1
6.7302,acquired,0.368,0.275,2,-1.00,-1
6.8291,acquired,0.389,0.277,2,-1.00,-1
6.9300,acquired,0.410,0.277,2,-1.00,-1
7.0620,acquired,0.424,0.276,2,-1.00,-1
7.1290,acquired,0.436,0.277,2,-1.00,-1
