1.0309,acquired,0.622,0.122,1,-1.00,-1
1.1279,acquired,0.623,0.123,1,-1.00,-1
1.2319,acquired,0.624,0.122,1,-1.00,-1
1.3272,acquired,0.624,0.123,1,-1.00,-1
1.4272,acquired,0.624,0.123,1,-1.00,-1
1.5272,acquired,0.625,0.123,1,-1.00,-1
1.6272,acquired,0.625,0.122,1,-1.00,-1
1.7294,acquired,0.622,0.122,1,-1.00,-1
1.8273,acquired,0.622,0.123,1,-1.00,-1
1.9272,acquired,0.622,0.123,1,-1.00,-1
2.0272,acquired,0.620,0.124,1,-1.00,-1
2.1271,acquired,0.622,0.123,1,-1.00,-1
2.2294,acquired,0.624,0.122,1,-1.00,-1
2.3271,acquired,0.626,0.122,1,-1.00,-1
2.4271,acquired,0.622,0.123,1,-1.00,-1
2.5271,acquired,0.624,0.122,1,-1.00,-1
2.6271,acquired,0.618,0.123,1,-1.00,-1
2.7291,acquired,0.621,0.122,1,-1.00,-1
2.8512,acquired,0.623,0.122,1,-1.00,-1
2.9273,acquired,0.623,0.124,1,-1.00,-1
3.0272,acquired,0.623,0.122,1,-1.00,-1
3.1271,acquired,0.621,0.124,1,-1.00,-1
3.2291,acquired,0.621,0.123,1,-1.00,-1
3.3272,acquired,0.623,0.122,1,-1.00,-1
3.4271,acquired,0.624,0.123,1,-1.00,-1
3.5271,acquired,0.624,0.124,1,-1.00,-1
3.6271,acquired,0.620,0.124,1,-1.00,-1
3.7290,acquired,0.621,0.123,1,-1.00,-1
3.8271,acquired,0.620,0.124,1,-1.00,-1
3.9269,acquired,0.625,0.124,1,-1.00,-1
4.0269,acquired,0.622,0.123,1,-1.00,-1
4.1269,acquired,0.621,0.124,1,-1.00,-1
4.2290,acquired,0.624,0.123,1,-1.00,-1
4.3269,acquired,0.623,0.123,1,-1.00,-1
4.4270,acquired,0.621,0.124,1,-1.00,-1
4.5268,acquired,0.623,0.124,1,-1.00,-1
4.6256,acquired,0.596,0.124,1,-1.00,-1
4.7291,acquired,0.619,0.125,1,-1.00,-1
4.8269,acquired,0.620,0.125,1,-1.00,-1
4.9284,acquired,0.620,0.124,1,-1.00,-1
5.0276,acquired,0.609,0.116,1,-1.00,-1
5.1257,acquired,0.604,0.119,1,-1.00,-1
5.2276,acquired,0.611,0.116,1,-1.00,-1
5.3254,acquired,0.608,0.118,1,-1.00,-1
5.4255,acquired,0.604,0.116,1,-1.00,-1
5.5254,acquired,0.604,0.122,1,-1.00,-1
5.6254,acquired,0.602,0.124,1,-1.00,-1
5.7274,acquired,0.606,0.117,1,-1.00,-1
5.8254,acquired,0.610,0.119,1,-1.00,-1
5.9253,acquired,0.603,0.121,1,-1.00,-1
6.0254,acquired,0.608,0.118,1,-1.00,-1
6.1253,acquired,0.607,0.119,1,-1.00,-1
6.2275,acquired,0.608,0.118,1,-1.00,-1
6.3253,acquired,0.601,0.122,1,-1.00,-1
6.4253,acquired,0.609,0.117,1,-1.00,-1
6.5253,acquired,0.609,0.118,1,-1.00,-1
6.6253,acquired,0.608,0.118,1,-1.00,-1
6.7273,acquired,0.610,0.119,1,-1.00,-1
6.8253,acquired,0.609,0.118,1,-1.00,-1
6.9350,acquired,0.609,0.118,1,-1.00,-1
7.0253,acquired,0.610,0.117,1,-1.00,-1
7.1253,acquired,0.608,0.117,1,-1.00,-1
7.2275,acquired,0.610,0.119,1,-1.00,-1
7.3252,acquired,0.609,0.118,1,-1.00,-1
7.4253,acquired,0.610,0.119,1,-1.00,-1
7.5252,acquired,0.609,0.118,1,-1.00,-1
7.6253,acquired,0.609,0.118,1,-1.00,-1
